id,source_platform,original_title,raw_text,cleaned_text,tokens,token_count_before,token_count_after,reduction_percentage,label,category,source_url,published_at,label_text,label_num
1755,TurnBackHoax.id,[PENIPUAN] Gubernur Malut Sherly Tjoanda... [PENIPUAN] Gubernur Malut Sherly Tjoanda Bagi-Bagi Uang...,"[PENIPUAN] Gubernur Malut Sherly Tjoanda... [PENIPUAN] Gubernur Malut Sherly Tjoanda Bagi-Bagi Uang... [PENIPUAN] Gubernur Malut Sherly Tjoanda... [PENIPUAN] Gubernur Malut Sherly Tjoanda Bagi-Bagi Uang... Konten yang beredar adalah hasil rekayasa... Konten yang beredar adalah hasil rekayasa AI, kemungkinan atau...",penipuan gubernur malut sherly tjoanda penipuan gubernur malut sherly tjoanda uang penipuan gubernur malut sherly tjoanda penipuan gubernur malut sherly tjoanda uang konten beredar hasil rekayasa konten beredar hasil rekayasa ai kemungkinan,"penipuan,gubernur,malut,sherly,tjoanda,penipuan,gubernur,malut,sherly,tjoanda,uang,penipuan,gubernur,malut,sherly,tjoanda,penipuan,gubernur,malut,sherly,tjoanda,uang,konten,beredar,hasil,rekayasa,konten,beredar,hasil,rekayasa,ai,kemungkinan",39,32,17.9,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33175-penipuan-gubernur-malut-sherly-tjoanda-bagi-bagi-uang-tunai-di-facebook,2026-08-06 10:13:49,HOAX,1
1756,TurnBackHoax.id,[SALAH] Puan Maharani Desak Pemerintah... [SALAH] Puan Maharani Desak Pemerintah Tunda MBG,"[SALAH] Puan Maharani Desak Pemerintah... [SALAH] Puan Maharani Desak Pemerintah Tunda MBG [SALAH] Puan Maharani Desak Pemerintah... [SALAH] Puan Maharani Desak Pemerintah Tunda MBG Tidak ditemukan informasi kredibel yang mendukung... Tidak ditemukan informasi kredibel yang mendukung klaim. Jadi, unggahan...",salah puan maharani desak pemerintah salah puan maharani desak pemerintah tunda mbg salah puan maharani desak pemerintah salah puan maharani desak pemerintah tunda mbg ditemukan informasi kredibel mendukung ditemukan informasi kredibel mendukung klaim jadi unggahan,"salah,puan,maharani,desak,pemerintah,salah,puan,maharani,desak,pemerintah,tunda,mbg,salah,puan,maharani,desak,pemerintah,salah,puan,maharani,desak,pemerintah,tunda,mbg,ditemukan,informasi,kredibel,mendukung,ditemukan,informasi,kredibel,mendukung,klaim,jadi,unggahan",39,35,10.3,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32826-salah-puan-maharani-desak-pemerintah-tunda-mbg,2026-05-04 09:15:51,HOAX,1
1757,TurnBackHoax.id,"[SALAH] Video Massa Geruduk Kediaman... [SALAH] Video Massa Geruduk Kediaman Donald Trump,...","[SALAH] Video Massa Geruduk Kediaman... [SALAH] Video Massa Geruduk Kediaman Donald Trump,... [SALAH] Video Massa Geruduk Kediaman... [SALAH] Video Massa Geruduk Kediaman Donald Trump,... Video yang digunakan merupakan momen Capitol... Video yang digunakan merupakan momen Capitol Attack pada 6...",salah video massa geruduk kediaman salah video massa geruduk kediaman donald trump salah video massa geruduk kediaman salah video massa geruduk kediaman donald trump video digunakan merupakan momen capitol video digunakan merupakan momen capitol attack,"salah,video,massa,geruduk,kediaman,salah,video,massa,geruduk,kediaman,donald,trump,salah,video,massa,geruduk,kediaman,salah,video,massa,geruduk,kediaman,donald,trump,video,digunakan,merupakan,momen,capitol,video,digunakan,merupakan,momen,capitol,attack",39,35,10.3,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32825-salah-video-massa-geruduk-kediaman-donald-trump-desak-penghentian-perang,2026-03-23 08:49:57,HOAX,1
1758,TurnBackHoax.id,"[SALAH] Dokumentasi ""Pembangkit Listrik Tenaga... [SALAH] Dokumentasi ""Pembangkit Listrik Tenaga Nuklir Israel...","[SALAH] Dokumentasi ""Pembangkit Listrik Tenaga... [SALAH] Dokumentasi ""Pembangkit Listrik Tenaga Nuklir Israel... [SALAH] Dokumentasi ""Pembangkit Listrik Tenaga... [SALAH] Dokumentasi ""Pembangkit Listrik Tenaga Nuklir Israel... Faktanya, video tersebut merupakan dokumentasi meledaknya... Faktanya, video tersebut merupakan dokumentasi meledaknya gudang amunisi militer...",salah dokumentasi pembangkit listrik tenaga salah dokumentasi pembangkit listrik tenaga nuklir israel salah dokumentasi pembangkit listrik tenaga salah dokumentasi pembangkit listrik tenaga nuklir israel faktanya video merupakan dokumentasi meledaknya faktanya video merupakan dokumentasi meledaknya gudang amunisi militer,"salah,dokumentasi,pembangkit,listrik,tenaga,salah,dokumentasi,pembangkit,listrik,tenaga,nuklir,israel,salah,dokumentasi,pembangkit,listrik,tenaga,salah,dokumentasi,pembangkit,listrik,tenaga,nuklir,israel,faktanya,video,merupakan,dokumentasi,meledaknya,faktanya,video,merupakan,dokumentasi,meledaknya,gudang,amunisi,militer",39,37,5.1,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32818-salah-dokumentasi-pembangkit-listrik-tenaga-nuklir-israel-hancur-akibat-serangan-iran,2026-06-29 09:50:23,HOAX,1
1759,TurnBackHoax.id,"[SALAH] Dokumentasi ""Serangan Iran di... [SALAH] Dokumentasi ""Serangan Iran di Pangkalan Udara...","[SALAH] Dokumentasi ""Serangan Iran di... [SALAH] Dokumentasi ""Serangan Iran di Pangkalan Udara... [SALAH] Dokumentasi ""Serangan Iran di... [SALAH] Dokumentasi ""Serangan Iran di Pangkalan Udara... Faktanya, video yang beredar berasal dari... Faktanya, video yang beredar berasal dari peristiwa kebakaran di...",salah dokumentasi serangan iran salah dokumentasi serangan iran pangkalan udara salah dokumentasi serangan iran salah dokumentasi serangan iran pangkalan udara faktanya video beredar berasal faktanya video beredar berasal peristiwa kebakaran,"salah,dokumentasi,serangan,iran,salah,dokumentasi,serangan,iran,pangkalan,udara,salah,dokumentasi,serangan,iran,salah,dokumentasi,serangan,iran,pangkalan,udara,faktanya,video,beredar,berasal,faktanya,video,beredar,berasal,peristiwa,kebakaran",39,30,23.1,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32817-salah-dokumentasi-serangan-iran-di-pangkalan-udara-riyadh-arab-saudi,2026-01-08 08:04:19,HOAX,1
1760,TurnBackHoax.id,[SALAH] Pasokan BBM di Aceh... [SALAH] Pasokan BBM di Aceh Sudah Langka,"[SALAH] Pasokan BBM di Aceh... [SALAH] Pasokan BBM di Aceh Sudah Langka [SALAH] Pasokan BBM di Aceh... [SALAH] Pasokan BBM di Aceh Sudah Langka Faktanya, BBM di Aceh belum mengalami... Faktanya, BBM di Aceh belum mengalami kelangkaan. Kondisi yang...",salah pasokan bbm aceh salah pasokan bbm aceh langka salah pasokan bbm aceh salah pasokan bbm aceh langka faktanya bbm aceh mengalami faktanya bbm aceh mengalami kelangkaan kondisi,"salah,pasokan,bbm,aceh,salah,pasokan,bbm,aceh,langka,salah,pasokan,bbm,aceh,salah,pasokan,bbm,aceh,langka,faktanya,bbm,aceh,mengalami,faktanya,bbm,aceh,mengalami,kelangkaan,kondisi",39,28,28.2,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32816-salah-pasokan-bbm-di-aceh-sudah-langka,2026-05-06 09:17:05,HOAX,1
1761,TurnBackHoax.id,[SALAH] Video “TNI Melabrak Kepala... [SALAH] Video “TNI Melabrak Kepala Desa Pemotong...,"[SALAH] Video “TNI Melabrak Kepala... [SALAH] Video “TNI Melabrak Kepala Desa Pemotong... [SALAH] Video “TNI Melabrak Kepala... [SALAH] Video “TNI Melabrak Kepala Desa Pemotong... Faktanya, video tersebut merupakan hasil rekayasa... Faktanya, video tersebut merupakan hasil rekayasa kecerdasan buatan (AI)...",salah video tni melabrak kepala salah video tni melabrak kepala desa pemotong salah video tni melabrak kepala salah video tni melabrak kepala desa pemotong faktanya video merupakan hasil rekayasa faktanya video merupakan hasil rekayasa kecerdasan buatan ai,"salah,video,tni,melabrak,kepala,salah,video,tni,melabrak,kepala,desa,pemotong,salah,video,tni,melabrak,kepala,salah,video,tni,melabrak,kepala,desa,pemotong,faktanya,video,merupakan,hasil,rekayasa,faktanya,video,merupakan,hasil,rekayasa,kecerdasan,buatan,ai",39,37,5.1,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32815-salah-video-tni-melabrak-kepala-desa-pemotong-dana-bansos,2026-03-12 08:43:10,HOAX,1
1762,TurnBackHoax.id,[SALAH] China Bakal Lindungi Iran... [SALAH] China Bakal Lindungi Iran dari Serangan...,[SALAH] China Bakal Lindungi Iran... [SALAH] China Bakal Lindungi Iran dari Serangan... [SALAH] China Bakal Lindungi Iran... [SALAH] China Bakal Lindungi Iran dari Serangan... China tidak pernah berjanji akan lindungi... China tidak pernah berjanji akan lindungi Iran dari Serangan...,salah china bakal lindungi iran salah china bakal lindungi iran serangan salah china bakal lindungi iran salah china bakal lindungi iran serangan china pernah berjanji lindungi china pernah berjanji lindungi iran serangan,"salah,china,bakal,lindungi,iran,salah,china,bakal,lindungi,iran,serangan,salah,china,bakal,lindungi,iran,salah,china,bakal,lindungi,iran,serangan,china,pernah,berjanji,lindungi,china,pernah,berjanji,lindungi,iran,serangan",39,32,17.9,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32814-salah-china-bakal-lindungi-iran-dari-serangan-as,2026-06-24 09:47:18,HOAX,1
1763,TurnBackHoax.id,[PENIPUAN] Koperasi Merah Putih Buka... [PENIPUAN] Koperasi Merah Putih Buka Pinjaman Tanpa...,[PENIPUAN] Koperasi Merah Putih Buka... [PENIPUAN] Koperasi Merah Putih Buka Pinjaman Tanpa... [PENIPUAN] Koperasi Merah Putih Buka... [PENIPUAN] Koperasi Merah Putih Buka Pinjaman Tanpa... Video tersebut merupakan konten buatan AI... Video tersebut merupakan konten buatan AI dan Koperasi Merah...,penipuan koperasi merah putih buka penipuan koperasi merah putih buka pinjaman penipuan koperasi merah putih buka penipuan koperasi merah putih buka pinjaman video merupakan konten buatan ai video merupakan konten buatan ai koperasi merah,"penipuan,koperasi,merah,putih,buka,penipuan,koperasi,merah,putih,buka,pinjaman,penipuan,koperasi,merah,putih,buka,penipuan,koperasi,merah,putih,buka,pinjaman,video,merupakan,konten,buatan,ai,video,merupakan,konten,buatan,ai,koperasi,merah",39,34,12.8,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32813-penipuan-koperasi-merah-putih-buka-pinjaman-tanpa-bunga,2026-04-09 09:00:26,HOAX,1
1764,TurnBackHoax.id,[PENIPUAN] Tautan Rekrutmen Bersama SKK... [PENIPUAN] Tautan Rekrutmen Bersama SKK Migas dan...,[PENIPUAN] Tautan Rekrutmen Bersama SKK... [PENIPUAN] Tautan Rekrutmen Bersama SKK Migas dan... [PENIPUAN] Tautan Rekrutmen Bersama SKK... [PENIPUAN] Tautan Rekrutmen Bersama SKK Migas dan... Tautan yang dibagikan dalam unggahan Facebook... Tautan yang dibagikan dalam unggahan Facebook tidak mengarah ke...,penipuan tautan rekrutmen bersama skk penipuan tautan rekrutmen bersama skk migas penipuan tautan rekrutmen bersama skk penipuan tautan rekrutmen bersama skk migas tautan dibagikan unggahan facebook tautan dibagikan unggahan facebook mengarah,"penipuan,tautan,rekrutmen,bersama,skk,penipuan,tautan,rekrutmen,bersama,skk,migas,penipuan,tautan,rekrutmen,bersama,skk,penipuan,tautan,rekrutmen,bersama,skk,migas,tautan,dibagikan,unggahan,facebook,tautan,dibagikan,unggahan,facebook,mengarah",39,31,20.5,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32809-penipuan-tautan-rekrutmen-bersama-skk-migas-dan-kkks-2026,2026-05-06 09:17:05,HOAX,1
1765,TurnBackHoax.id,[PENIPUAN] Tautan Undian dan Promo... [PENIPUAN] Tautan Undian dan Promo Ramadan dari...,[PENIPUAN] Tautan Undian dan Promo... [PENIPUAN] Tautan Undian dan Promo Ramadan dari... [PENIPUAN] Tautan Undian dan Promo... [PENIPUAN] Tautan Undian dan Promo Ramadan dari... Akun Facebook yang menyebarkan informasi tersebut... Akun Facebook yang menyebarkan informasi tersebut bukan merupakan akun...,penipuan tautan undian promo penipuan tautan undian promo ramadan penipuan tautan undian promo penipuan tautan undian promo ramadan akun facebook menyebarkan informasi akun facebook menyebarkan informasi merupakan akun,"penipuan,tautan,undian,promo,penipuan,tautan,undian,promo,ramadan,penipuan,tautan,undian,promo,penipuan,tautan,undian,promo,ramadan,akun,facebook,menyebarkan,informasi,akun,facebook,menyebarkan,informasi,merupakan,akun",39,28,28.2,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32808-penipuan-tautan-undian-dan-promo-ramadan-dari-bank-sulselbar,2026-03-29 08:53:39,HOAX,1
1766,TurnBackHoax.id,[SALAH] FIFA Tunjuk Indonesia Jadi... [SALAH] FIFA Tunjuk Indonesia Jadi Tuan Rumah...,[SALAH] FIFA Tunjuk Indonesia Jadi... [SALAH] FIFA Tunjuk Indonesia Jadi Tuan Rumah... [SALAH] FIFA Tunjuk Indonesia Jadi... [SALAH] FIFA Tunjuk Indonesia Jadi Tuan Rumah... Foto tersebut merupakan dokumentasi pertemuan pada... Foto tersebut merupakan dokumentasi pertemuan pada Selasa (18/10/2022) di...,salah fifa tunjuk indonesia jadi salah fifa tunjuk indonesia jadi tuan rumah salah fifa tunjuk indonesia jadi salah fifa tunjuk indonesia jadi tuan rumah foto merupakan dokumentasi pertemuan foto merupakan dokumentasi pertemuan selasa 18 10 2022,"salah,fifa,tunjuk,indonesia,jadi,salah,fifa,tunjuk,indonesia,jadi,tuan,rumah,salah,fifa,tunjuk,indonesia,jadi,salah,fifa,tunjuk,indonesia,jadi,tuan,rumah,foto,merupakan,dokumentasi,pertemuan,foto,merupakan,dokumentasi,pertemuan,selasa,18,10,2022",39,36,7.7,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32807-salah-fifa-tunjuk-indonesia-jadi-tuan-rumah-piala-dunia-2026,2026-04-10 09:01:03,HOAX,1
1767,TurnBackHoax.id,"[SALAH] Video ""Warga Israel Berlarian... [SALAH] Video ""Warga Israel Berlarian di Bandara...","[SALAH] Video ""Warga Israel Berlarian... [SALAH] Video ""Warga Israel Berlarian di Bandara... [SALAH] Video ""Warga Israel Berlarian... [SALAH] Video ""Warga Israel Berlarian di Bandara... Video yang beredar merupakan rekaman lama... Video yang beredar merupakan rekaman lama yang berkaitan dengan...",salah video warga israel berlarian salah video warga israel berlarian bandara salah video warga israel berlarian salah video warga israel berlarian bandara video beredar merupakan rekaman lama video beredar merupakan rekaman lama berkaitan,"salah,video,warga,israel,berlarian,salah,video,warga,israel,berlarian,bandara,salah,video,warga,israel,berlarian,salah,video,warga,israel,berlarian,bandara,video,beredar,merupakan,rekaman,lama,video,beredar,merupakan,rekaman,lama,berkaitan",39,33,15.4,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32806-salah-video-warga-israel-berlarian-di-bandara-ben-gurion,2026-02-20 08:30:50,HOAX,1
1768,TurnBackHoax.id,[PENIPUAN] Tautan Pendaftaran Rekrutmen Pegawai... [PENIPUAN] Tautan Pendaftaran Rekrutmen Pegawai Koperasi Merah...,[PENIPUAN] Tautan Pendaftaran Rekrutmen Pegawai... [PENIPUAN] Tautan Pendaftaran Rekrutmen Pegawai Koperasi Merah... [PENIPUAN] Tautan Pendaftaran Rekrutmen Pegawai... [PENIPUAN] Tautan Pendaftaran Rekrutmen Pegawai Koperasi Merah... Tautan yang diklaim sebagai pendaftaran rekrutmen... Tautan yang diklaim sebagai pendaftaran rekrutmen pegawai Koperasi Merah...,penipuan tautan pendaftaran rekrutmen pegawai penipuan tautan pendaftaran rekrutmen pegawai koperasi merah penipuan tautan pendaftaran rekrutmen pegawai penipuan tautan pendaftaran rekrutmen pegawai koperasi merah tautan diklaim pendaftaran rekrutmen tautan diklaim pendaftaran rekrutmen pegawai koperasi merah,"penipuan,tautan,pendaftaran,rekrutmen,pegawai,penipuan,tautan,pendaftaran,rekrutmen,pegawai,koperasi,merah,penipuan,tautan,pendaftaran,rekrutmen,pegawai,penipuan,tautan,pendaftaran,rekrutmen,pegawai,koperasi,merah,tautan,diklaim,pendaftaran,rekrutmen,tautan,diklaim,pendaftaran,rekrutmen,pegawai,koperasi,merah",39,35,10.3,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32805-penipuan-tautan-pendaftaran-rekrutmen-pegawai-koperasi-merah-putih-2026,2026-07-07 09:55:19,HOAX,1
1769,TurnBackHoax.id,"[SALAH] Foto ""Israel Rata dengan... [SALAH] Foto ""Israel Rata dengan Tanah Akibat...","[SALAH] Foto ""Israel Rata dengan... [SALAH] Foto ""Israel Rata dengan Tanah Akibat... [SALAH] Foto ""Israel Rata dengan... [SALAH] Foto ""Israel Rata dengan Tanah Akibat... Faktanya, konteks asli foto tersebut adalah... Faktanya, konteks asli foto tersebut adalah dampak ketika Bom...",salah foto israel rata salah foto israel rata tanah akibat salah foto israel rata salah foto israel rata tanah akibat faktanya konteks asli foto faktanya konteks asli foto dampak bom,"salah,foto,israel,rata,salah,foto,israel,rata,tanah,akibat,salah,foto,israel,rata,salah,foto,israel,rata,tanah,akibat,faktanya,konteks,asli,foto,faktanya,konteks,asli,foto,dampak,bom",39,30,23.1,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32801-salah-foto-israel-rata-dengan-tanah-akibat-rudal-iran,2026-05-16 09:23:15,HOAX,1
1770,TurnBackHoax.id,[PENIPUAN] Tautan Pendaftaran PPPK BGN... [PENIPUAN] Tautan Pendaftaran PPPK BGN Tahap 3,[PENIPUAN] Tautan Pendaftaran PPPK BGN... [PENIPUAN] Tautan Pendaftaran PPPK BGN Tahap 3 [PENIPUAN] Tautan Pendaftaran PPPK BGN... [PENIPUAN] Tautan Pendaftaran PPPK BGN Tahap 3 Tautan yang dibagikan merupakan percobaan phishing... Tautan yang dibagikan merupakan percobaan phishing dan pihak BGN...,penipuan tautan pendaftaran pppk bgn penipuan tautan pendaftaran pppk bgn tahap penipuan tautan pendaftaran pppk bgn penipuan tautan pendaftaran pppk bgn tahap tautan dibagikan merupakan percobaan phishing tautan dibagikan merupakan percobaan phishing pihak bgn,"penipuan,tautan,pendaftaran,pppk,bgn,penipuan,tautan,pendaftaran,pppk,bgn,tahap,penipuan,tautan,pendaftaran,pppk,bgn,penipuan,tautan,pendaftaran,pppk,bgn,tahap,tautan,dibagikan,merupakan,percobaan,phishing,tautan,dibagikan,merupakan,percobaan,phishing,pihak,bgn",39,34,12.8,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32795-penipuan-tautan-pendaftaran-pppk-bgn-tahap-3,2026-08-13 10:18:08,HOAX,1
1771,TurnBackHoax.id,"[SALAH] Dokumentasi ""Evakuasi Penumpang di... [SALAH] Dokumentasi ""Evakuasi Penumpang di Bandara Israel...","[SALAH] Dokumentasi ""Evakuasi Penumpang di... [SALAH] Dokumentasi ""Evakuasi Penumpang di Bandara Israel... [SALAH] Dokumentasi ""Evakuasi Penumpang di... [SALAH] Dokumentasi ""Evakuasi Penumpang di Bandara Israel... Faktanya, video yang beredar tidak berkaitan... Faktanya, video yang beredar tidak berkaitan dengan konflik antara...",salah dokumentasi evakuasi penumpang salah dokumentasi evakuasi penumpang bandara israel salah dokumentasi evakuasi penumpang salah dokumentasi evakuasi penumpang bandara israel faktanya video beredar berkaitan faktanya video beredar berkaitan konflik,"salah,dokumentasi,evakuasi,penumpang,salah,dokumentasi,evakuasi,penumpang,bandara,israel,salah,dokumentasi,evakuasi,penumpang,salah,dokumentasi,evakuasi,penumpang,bandara,israel,faktanya,video,beredar,berkaitan,faktanya,video,beredar,berkaitan,konflik",39,29,25.6,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32794-salah-dokumentasi-evakuasi-penumpang-di-bandara-israel-usai-pembalasan-iran,2026-08-02 10:11:21,HOAX,1
1772,TurnBackHoax.id,"[SALAH] Video ""Serangan Rudal Iran... [SALAH] Video ""Serangan Rudal Iran ke Pangkalan...","[SALAH] Video ""Serangan Rudal Iran... [SALAH] Video ""Serangan Rudal Iran ke Pangkalan... [SALAH] Video ""Serangan Rudal Iran... [SALAH] Video ""Serangan Rudal Iran ke Pangkalan... Video merupakan hasil rekayasa kecerdasan buatan... Video merupakan hasil rekayasa kecerdasan buatan (AI) dengan probabilitas...",salah video serangan rudal iran salah video serangan rudal iran pangkalan salah video serangan rudal iran salah video serangan rudal iran pangkalan video merupakan hasil rekayasa kecerdasan buatan video merupakan hasil rekayasa kecerdasan buatan ai probabilitas,"salah,video,serangan,rudal,iran,salah,video,serangan,rudal,iran,pangkalan,salah,video,serangan,rudal,iran,salah,video,serangan,rudal,iran,pangkalan,video,merupakan,hasil,rekayasa,kecerdasan,buatan,video,merupakan,hasil,rekayasa,kecerdasan,buatan,ai,probabilitas",39,36,7.7,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32793-salah-video-serangan-rudal-iran-ke-pangkalan-militer-as-di-qatar,2026-03-23 08:49:57,HOAX,1
1773,TurnBackHoax.id,[SALAH] Gubernur Jateng Ancam Bakal... [SALAH] Gubernur Jateng Ancam Bakal Hapus dan...,[SALAH] Gubernur Jateng Ancam Bakal... [SALAH] Gubernur Jateng Ancam Bakal Hapus dan... [SALAH] Gubernur Jateng Ancam Bakal... [SALAH] Gubernur Jateng Ancam Bakal Hapus dan... Gubernur Jawa Tengah tidak pernah menyampaikan... Gubernur Jawa Tengah tidak pernah menyampaikan adanya rencana penghapusan...,salah gubernur jateng ancam bakal salah gubernur jateng ancam bakal hapus salah gubernur jateng ancam bakal salah gubernur jateng ancam bakal hapus gubernur jawa tengah pernah menyampaikan gubernur jawa tengah pernah menyampaikan adanya rencana penghapusan,"salah,gubernur,jateng,ancam,bakal,salah,gubernur,jateng,ancam,bakal,hapus,salah,gubernur,jateng,ancam,bakal,salah,gubernur,jateng,ancam,bakal,hapus,gubernur,jawa,tengah,pernah,menyampaikan,gubernur,jawa,tengah,pernah,menyampaikan,adanya,rencana,penghapusan",39,35,10.3,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32779-salah-gubernur-jateng-ancam-bakal-hapus-dan-blokir-data-warga-yang-tidak-bayar-pajak,2026-03-07 08:40:05,HOAX,1
